date_imposition,numero_sanction,montant,remarque
401738372,2018-11-12,"10 000,00 $",Une demande de réexamen a été reçue le 12 décembre 2018. La décision du Bureau de réexamen a été rendue le 9 avril 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 6 mai 2019. La décision du Tribunal administratif du Québec a été rendue le 8 avril 2020. La sanction administrative pécuniaire est maintenue. 
401748054,2018-11-09,"10 000,00 $", 
401739904,2018-11-08,"7 500,00 $",Le manquement a été commis le ou vers le 13 septembre 2018. Une demande de réexamen a été reçue le 23 novembre 2018. La décision du Bureau de réexamen a été rendue le 4 mars 2019. La sanction administrative pécuniaire est maintenue. 
401720181,2018-11-05,"2 500,00 $", 
401751021,2018-11-02,"5 000,00 $", 
401750645,2018-11-02,"1 000,00 $", 
401747974,2018-11-02,"500,00 $", 
401731252,2018-10-31,"5 000,00 $", 
401705380,2018-10-31,"1 000,00 $", 
401742670,2018-10-31,"1 500,00 $",Une demande de réexamen a été reçue le 2 novembre 2018. La décision du Bureau de réexamen a été rendue le 27 février 2019. La sanction administrative pécuniaire est maintenue. 
401749174,2018-10-30,"5 000,00 $", 
401729095,2018-10-30,"1 000,00 $", 
401740438,2018-10-30,"5 000,00 $", 
401721604,2018-10-30,"2 500,00 $", 
401737286,2018-10-30,"5 000,00 $", 
401739429,2018-10-30,"5 000,00 $", 
401749554,2018-10-29,"2 500,00 $", 
401741318,2018-10-26,"5 000,00 $",Une demande pour justifier une demande de réexamen a été reçue le 27 septembre 2019. La décision du Bureau de réexamen a été rendue le 29 novembre 2019. La demande de réexamen hors délai n'est pas admise. La sanction administrative pécuniaire est maintenue.  
401738395,2018-10-22,"2 500,00 $", 
401740574,2018-10-22,"5 000,00 $", 
401693955,2018-10-18,"10 000,00 $", 
401741374,2018-10-18,"3 500,00 $", 
401737081,2018-10-17,"5 000,00 $",Une demande de réexamen a été reçue le 16 novembre 2018. La décision du Bureau de réexamen a été rendue le 18 avril 2019. La sanction administrative pécuniaire est maintenue. 
401735688,2018-10-17,"1 500,00 $", 
401729323,2018-10-16,"5 000,00 $",Le manquement a été commis en mars et avril 2018. 
401734490,2018-10-16,"5 000,00 $",Le manquement a été commis le ou vers le 9 août 2017. 
401737287,2018-10-16,"500,00 $",Une demande de réexamen a été reçue le 14 novembre 2018. La décision du Bureau de réexamen a été rendue le 27 février 2019. La sanction administrative pécuniaire est maintenue. 
401745575,2018-10-12,"2 500,00 $", 
401736219,2018-10-12,"2 500,00 $",Le manquement a été commis au cours des années 2016 et 2017. 
401736868,2018-10-12,"5 000,00 $",Une demande de réexamen a été reçue le 11 novembre 2018. La décision du Bureau de réexamen a été rendue le 19 décembre 2019. La sanction administrative pécuniaire est annulée. 
401730294,2018-10-11,"5 000,00 $", 
401719745,2018-10-09,"5 000,00 $",Une demande de réexamen a été reçue le 8 novembre 2018. La décision du Bureau de réexamen a été rendue le 5 mars 2019. La sanction administrative pécuniaire est maintenue. 
401733354,2018-10-09,"5 000,00 $", 
401736312,2018-10-09,"3 500,00 $", 
401743766,2018-10-05,"1 000,00 $", 
401733654,2018-10-04,"3 500,00 $", 
401719402,2018-10-04,"5 000,00 $",Une demande de réexamen a été reçue le 10 novembre 2018. La décision du Bureau de réexamen a été rendue le 18 avril 2019. La sanction administrative pécuniaire est maintenue. 
401736466,2018-10-03,"5 000,00 $", 
401725831,2018-10-03,"1 000,00 $",Le manquement a été commis le ou vers le 12 juillet 2018. Une demande de réexamen a été reçue le 29 octobre 2018. La décision du bureau de réexamen a été rendue le 5 février 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 5 mars 2019. Le Tribunal administratif du Québec a rendue une décision le 28 novembre 2022. La sanction administrative pécuniaire est maintenue.  
401716998,2018-10-02,"5 000,00 $",Le manquement a été commis entre novembre 2017 et avril 2018. 
401736831,2018-10-01,"1 000,00 $", 
401742158,2018-10-01,"2 500,00 $", 
401735241,2018-10-01,"1 000,00 $", 
401715178,2018-09-28,"10 000,00 $",Une demande de réexamen a été reçue le 26 octobre 2018. La décision du bureau de réexamen a été rendue le 24 janvier 2019. La sanction administrative pécuniaire est maintenue. 
401720483,2018-09-27,"1 000,00 $",Le manquement a été commis entre le 1er octobre et le 30 novembre 2016. Une demande de réexamen a été reçue le 29 octobre 2018. La décision du Bureau de réexamen a été rendue le 12 février 2019. La sanction administrative pécuniaire est annulée. 
401739903,2018-09-27,"2 500,00 $", 
401682711,2018-09-26,"10 000,00 $","Le manquement a été commis les 29, 30 novembre et 1er décembre 2017. "
401670280,2018-09-26,"2 500,00 $","Le manquement a été commis au courant du printemps 2017, le 13 juin 2017 ainsi que le 27 septembre 2017. Une demande de réexamen a été reçue le 29 novembre 2018. "
401726520,2018-09-25,"1 000,00 $",Le manquement a été commis vers le 9 mai 2018. Une demande de réexamen a été reçue le 19 octobre 2018. La décision du Bureau de réexamen a été rendue le 27 février 2019. La sanction administrative pécuniaire est maintenue. 
401720604,2018-09-21,"2 500,00 $", 
401674769,2018-09-20,"2 500,00 $","Une demande de réexamen a été reçue le 18 octobre 2018. La décision du bureau de réexamen a été rendue le 25 janvier 2019, La sanction administrative pécuniaire est maintenue. "
401723032,2018-09-20,"5 000,00 $",Une demande de réexamen a été reçue le 15 octobre 2018. La décision du bureau de réexamen a été rendue le 25 janvier 2019. La sanction administrative pécuniaire est maintenue. 
401723073,2018-09-19,"5 000,00 $",Une demande de réexamen a été reçue le 18 octobre 2018. La décision du Bureau de réexamen a été rendue le 12 mars 2019. La sanction administrative pécuniaire est maintenue. 
401715638,2018-09-19,"5 000,00 $",Le manquement a été commis vers le 10 mai 2018. 
401736146,2018-09-17,"5 000,00 $",Une demande pour justifier une demande de réexamen a été reçue le 29 octobre 2018. La demande de réexamen hors délai est admise le 9 novembre 2018. La décision du Bureau de réexamen a été rendue le 18 avril 2019. La sanction administrative pécuniaire est annulée. 
401731704,2018-09-17,"2 500,00 $",Une demande de réexamen a été reçue le 15 octobre 2018. La décision du bureau de réexamen a été rendue le 14 décembre 2018. La sanction administrative pécuniaire est maintenue. 
401727914,2018-09-14,"2 500,00 $", 
401718302,2018-09-14,"1 000,00 $", 
401715912,2018-09-14,"10 000,00 $",Le manquement a été commis le ou vers le 14 mai 2018. Une demande de réexamen a été reçue le 14 octobre 2018. La décision du bureau de réexamen a été rendue le 5 février 2019. La sanction administrative pécuniaire est maintenue. 
401704788,2018-09-14,"10 000,00 $", 
401737230,2018-09-13,"5 000,00 $",Le manquement a été commis entre le 9 juillet 2018 et le 18 juillet 2018. 
401678082,2018-09-13,"2 500,00 $", 
401719364,2018-09-10,"5 000,00 $",Le manquement a été commis entre le 7 janvier et 24 avril 2018. 
401735917,2018-09-07,"2 500,00 $",Le manquement a été aussi commis le 4 octobre 2017 et le 12 octobre 2017. 
401724587,2018-09-06,"5 000,00 $", 
401680762,2018-09-05,"3 500,00 $",Une demande de réexamen a été reçue le 11 octobre 2018. La décision du Bureau de réexamen a été rendue le 25 mars 2019. Désistement de la requête au Tribunal administratif du Québec le 17 février 2021. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 13 mai 2019. 
401718109,2018-09-05,"1 000,00 $", 
401717866,2018-09-05,"2 500,00 $", 
401720418,2018-09-04,"1 500,00 $", 
401730990,2018-08-30,"3 500,00 $",Le manquement a été commis au mois de mai 2018. Une demande de réexamen a été reçue le 25 septembre 2018. La décision du bureau de réexamen a été rendue le 14 décembre 2018. La sanction administrative pécuniaire est maintenue. 
401730856,2018-08-30,"1 000,00 $", 
401718733,2018-08-30,"10 000,00 $",Une demande de réexamen a été reçue le 25 septembre 2018. La décision du Bureau de réexamen a été rendue le 19 février 2019. La sanction administrative pécuniaire est maintenue. 
401714226,2018-08-30,"7 500,00 $",Une demande pour justifier une demande de réexamen a été reçue le 23 octobre 2018. La demande de réexamen hors délai n'est pas admise. La sanction administrative pécuniaire est maintenue. 
401727645,2018-08-28,"2 500,00 $",Le manquement a été commis au cours de l’année 2016 et 2017. 
401722995,2018-08-28,"5 000,00 $",Une demande de réexamen a été reçue le 25 septembre 2018. La décision du bureau de réexamen a été rendue le 11 décembre 2018. La sanction administrative pécuniaire est maintenue. 
401724341,2018-08-24,"10 000,00 $", 
401712384,2018-08-22,"10 000,00 $", 
401729725,2018-08-22,"250,00 $", 
401699771,2018-08-21,"5 000,00 $",Une demande de réexamen a été reçue le 20 septembre 2018. La décision du Bureau de réexamen a été rendue le 13 février 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 13 mars 2019. Désistement de la requête au Tribunal administratif du Québec le 27 mai 2020.La sanction administrative pécuniaire est maintenue. 
401712890,2018-08-21,"1 000,00 $",Le manquement a été commis à l’automne 2017. 
401725087,2018-08-21,"5 000,00 $", 
401720423,2018-08-21,"5 000,00 $", 
401720756,2018-08-16,"10 000,00 $",Une demande de réexamen a été reçue le 7 septembre 2018. La décision du bureau de réexamen a été rendue le 13 décembre 2018. La sanction administrative pécuniaire est maintenue. 
401715122,2018-08-14,"5 000,00 $", 
401693483,2018-08-13,"3 500,00 $",Le manquement a été commis du 28 août 2017 au 14 mars 2018. 
401692957,2018-08-13,"1 500,00 $",Le manquement a été commis depuis le 1er avril 2017. 
401686736,2018-08-13,"1 000,00 $",Le manquement a été commis les 9 et 12 avril 2018. 
401722084,2018-08-09,"2 500,00 $",Le manquement a été commis entre janvier 2017 et janvier 2018. 
401722046,2018-08-09,"2 500,00 $", 
401721990,2018-08-09,"5 000,00 $", 
401705792,2018-08-08,"10 000,00 $",Une demande de réexamen a été reçue le 5 septembre 2018. La décision du Bureau de réexamen a été rendue le 30 mai 2019. Désistement de la requête au Tribunal administratif du Québec le 9 mars 2021. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 28 juin 2019. 
401705667,2018-08-08,"5 000,00 $", 
401686654,2018-08-08,"5 000,00 $", 
401706885,2018-08-07,"5 000,00 $",Le manquement a été commis entre le 9 juin 2017 et le 17 mai 2018. Une demande de réexamen a été reçue le 20 août 2018. La décision du bureau de réexamen a été rendue le 30 janvier 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 6 mars 2019. La décision du Tribunal administratif du Québec a été rendue le 6 mars 2019. La sanction administrative pécuniaire est annulée. 
401704567,2018-08-07,"1 500,00 $", 
401710045,2018-08-07,"5 000,00 $", 
401711864,2018-08-06,"10 000,00 $","Le manquement a été commis vers les 8, 9 et 10 mai 2018. "
401706987,2018-08-06,"5 000,00 $", 
401695904,2018-08-06,"10 000,00 $", 
401706632,2018-08-03,"5 000,00 $",Le manquement a été commis le ou vers le mois de juillet 2017. 
401717116,2018-08-02,"2 500,00 $",Une demande de réexamen a été reçue le 14 août 2018. La décision du bureau de réexamen a été rendue le 5 février 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 21 février 2019. La décision du Tribunal administratif du Québec a été rendue le 14 janvier 2020. La sanction administrative pécuniaire est annulée. 
401702184,2018-07-31,"3 500,00 $", 
401706422,2018-07-31,"2 500,00 $",Le manquement a été commis au cours de l’année 2017. Une demande de réexamen a été reçue le 31 juillet 2018. La décision du Bureau de réexamen a été rendue le 13 décembre 2018. La sanction administrative pécuniaire est maintenue. 
401700149,2018-07-31,"2 500,00 $", 
401709016,2018-07-31,"1 000,00 $", 
401711160,2018-07-30,"10 000,00 $", 
401706834,2018-07-30,"1 000,00 $",Une demande de réexamen a été reçue le 23 août 2018. La décision du bureau de réexamen a été rendue le 10 décembre 2018. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 7 janvier 2019. Désistement de la requête au Tribunal administratif du Québec le 14 mai 2019. La sanction administrative pécuniaire est maintenue. 
401707366,2018-07-26,"1 000,00 $", 
401709601,2018-07-26,"5 000,00 $", 
401709777,2018-07-26,"5 000,00 $", 
401700993,2018-07-25,"3 500,00 $", 
401707307,2018-07-25,"5 000,00 $", 
401707742,2018-07-25,"10 000,00 $",Le manquement a été commis entre le 5 et le 7 décembre 2017. Une demande de réexamen a été reçue le 24 août 2018. La décision du Bureau de réexamen a été rendue le 24 avril 2019. La sanction administrative pécuniaire est maintenue. Une requête a été déposée au Tribunal administratif du Québec le 24 mai 2019. Désistement de la requête au Tribunal administratif du Québec le 7 octobre 2021. La sanction administrative pécuniaire est maintenue. 
401710920,2018-07-25,"5 000,00 $",Le manquement a été commis au printemps 2018. 
401705814,2018-07-24,"1 000,00 $",Le manquement a été commis pour la période de décembre 2017 à avril 2018. 
401705361,2018-07-24,"2 500,00 $",Le manquement a été commis pour l'année 2017. 
401702912,2018-07-19,"10 000,00 $", 
401707655,2018-07-19,"5 000,00 $", 
401700506,2018-07-19,"7 500,00 $", 
401706747,2018-07-19,"5 000,00 $",Une demande de réexamen a été reçue le 15 août 2018. La décision du bureau de réexamen a été rendue le 21 janvier 2019. La sanction administrative pécuniaire est maintenue. 
401698672,2018-07-19,"2 000,00 $", 
401697385,2018-07-19,"2 000,00 $", 
